Diff
A1BG	13.026500502839
A2M	17.7612627801709
A2ML1	4.24183569212857
ABHD15	8.50755237346471
ABI3BP	23.3847042661273
ABO	5.72827822817166
ACAN	-9.16043331708883
ACE	7.39716157508566
ACE2	10.2549332612924
ACP3	5.83121223941351
ACP7	2.1823559783412
ACRBP	2.10750166964401
ADA2	32.985380868779
ADAM12	13.7843642521904
ADAM23	1.61519986388231
ADAM28	21.6652926805424
ADAM9	3.38832536787329
ADAMDEC1	28.1985299488528
ADAMTS1	-1.05369809085275
ADAMTS10	5.75000025665853
ADAMTS12	8.31184797346077
ADAMTS13	-13.6073589609582
ADAMTS14	0.169824329648288
ADAMTS15	-5.82380116834127
ADAMTS16	5.33846261378095
ADAMTS2	19.401054970424
ADAMTS3	-2.71266995140563
ADAMTS4	0.187748511821086
ADAMTS5	2.93391026349843
ADAMTS6	-2.29603213544263
ADAMTS7	-5.09627835600743
ADAMTS8	-5.10453820781575
ADAMTS9	-5.65610921009794
ADAMTSL1	6.3686189547834
ADAMTSL2	3.4860381667099
ADAMTSL3	1.45364294460447
ADAMTSL4	25.9011696682611
ADAMTSL5	-7.91962287570431
ADCYAP1	-1.11649137925697
ADIPOQ	3.15447909562047
ADM	0.736543137171549
ADM5	-7.64190061625591
AEBP1	17.8381626057987
AFM	5.47154520585981
AFP	-5.21891866618678
AGGF1	-9.38661351954951
AGRP	10.7071144791823
AGT	8.03529660702408
AHSG	-0.321780976543212
AIMP1	-19.4080153821091
AKR1B10	8.51947073128932
ALB	1.22989269635837
ALCAM	0.383724457885239
ALKAL2	-6.89030107241849
AMBP	-0.0889510442044842
AMH	-13.4795122387761
AMTN	6.3241090418452
AMY2A	-4.8771344069756
AMY2B	-9.17542816126268
ANG	12.7383644271726
ANGPT1	-0.631607426162922
ANGPT2	-7.15041885909895
ANGPT4	-12.601313097966
ANGPTL1	0.911252833430111
ANGPTL2	18.9920117111491
ANGPTL3	8.28264066795444
ANGPTL4	3.83916367046099
ANGPTL6	12.5871764088464
ANGPTL7	-1.49450222832031
ANGPTL8	6.32015978875468
ANKDD1A	2.06312348768769
ANOS1	13.0930843384383
ANXA1	26.4786882231153
ANXA2	16.7261402638411
AOAH	30.5365137699232
AOC1	8.15327418880109
AOC3	-0.071747239574176
APCS	3.68456863808443
APELA	2.27174063911702
APLN	-14.5422659895489
APOA1	5.69190708578476
APOA2	-1.75846779163568
APOA4	10.2602991305249
APOA5	8.39240908604979
APOB	1.00728926657531
APOC1	24.36254594345
APOC2	22.7255593171155
APOC3	7.21939242209205
APOC4	8.67916081923454
APOD	16.9946639585103
APOE	25.8949277984045
APOF	7.74511169836257
APOH	2.6182385358773
APOL1	36.9789296683679
APOL4	25.8009850468121
APOM	-0.945053740181649
APOO	-14.9803773301168
APP	-6.70817560051536
ARSI	3.86447841634983
ARSJ	2.08858690636005
ART4	8.95411010841533
ARTN	-8.21229122816379
ASPN	15.5908876778981
AZGP1	-0.521648387996854
B3GAT1	-4.36929783771451
BCAN	-4.15173752230444
BCHE	-4.63505143687853
BDNF	-7.20443579435935
BGLAP	-4.99421754759003
BGN	15.6529772560507
BLTP2	-17.5028637847648
BMP1	4.93788246637153
BMP2	4.36155364452603
BMP3	2.27546090975993
BMP4	6.28869840782541
BMP5	9.89418462297223
BMP6	1.38219188364675
BMP7	-12.5917452880209
BMP8A	-3.60434441447184
BMP8B	-13.3262626145395
BMPER	-0.905684732283079
BPI	-5.97271396794082
BPIFA1	5.71578683724111
BPIFB1	5.69275580952009
BPIFB2	1.73817494703902
BPIFC	3.40339170649665
BTBD17	-7.56615868336072
