Diff
A1BG	0.000999000999000999
A2M	0.000999000999000999
A2ML1	0.001998001998002
ABHD15	0.000999000999000999
ABI3BP	0.000999000999000999
ABO	0.000999000999000999
ACAN	0.000999000999000999
ACE	0.000999000999000999
ACE2	0.000999000999000999
ACP3	0.000999000999000999
ACP7	0.025974025974026
ACRBP	0.036963036963037
ADA2	0.000999000999000999
ADAM12	0.000999000999000999
ADAM23	0.115884115884116
ADAM28	0.000999000999000999
ADAM9	0.001998001998002
ADAMDEC1	0.000999000999000999
ADAMTS1	0.284715284715285
ADAMTS10	0.000999000999000999
ADAMTS12	0.000999000999000999
ADAMTS13	0.000999000999000999
ADAMTS14	0.862137862137862
ADAMTS15	0.000999000999000999
ADAMTS16	0.000999000999000999
ADAMTS2	0.000999000999000999
ADAMTS3	0.00599400599400599
ADAMTS4	0.864135864135864
ADAMTS5	0.00599400599400599
ADAMTS6	0.023976023976024
ADAMTS7	0.000999000999000999
ADAMTS8	0.000999000999000999
ADAMTS9	0.000999000999000999
ADAMTSL1	0.000999000999000999
ADAMTSL2	0.001998001998002
ADAMTSL3	0.147852147852148
ADAMTSL4	0.000999000999000999
ADAMTSL5	0.000999000999000999
ADCYAP1	0.290709290709291
ADIPOQ	0.001998001998002
ADM	0.486513486513487
ADM5	0.000999000999000999
AEBP1	0.000999000999000999
AFM	0.000999000999000999
AFP	0.000999000999000999
AGGF1	0.000999000999000999
AGRP	0.000999000999000999
AGT	0.000999000999000999
AHSG	0.722277722277722
AIMP1	0.000999000999000999
AKR1B10	0.000999000999000999
ALB	0.252747252747253
ALCAM	0.73026973026973
ALKAL2	0.000999000999000999
AMBP	0.889110889110889
AMH	0.000999000999000999
AMTN	0.000999000999000999
AMY2A	0.000999000999000999
AMY2B	0.000999000999000999
ANG	0.000999000999000999
ANGPT1	0.518481518481518
ANGPT2	0.000999000999000999
ANGPT4	0.000999000999000999
ANGPTL1	0.365634365634366
ANGPTL2	0.000999000999000999
ANGPTL3	0.000999000999000999
ANGPTL4	0.000999000999000999
ANGPTL6	0.000999000999000999
ANGPTL7	0.10989010989011
ANGPTL8	0.000999000999000999
ANKDD1A	0.046953046953047
ANOS1	0.000999000999000999
ANXA1	0.000999000999000999
ANXA2	0.000999000999000999
AOAH	0.000999000999000999
AOC1	0.000999000999000999
AOC3	0.943056943056943
APCS	0.001998001998002
APELA	0.023976023976024
APLN	0.000999000999000999
APOA1	0.000999000999000999
APOA2	0.0749250749250749
APOA4	0.000999000999000999
APOA5	0.000999000999000999
APOB	0.358641358641359
APOC1	0.000999000999000999
APOC2	0.000999000999000999
APOC3	0.000999000999000999
APOC4	0.000999000999000999
APOD	0.000999000999000999
APOE	0.000999000999000999
APOF	0.000999000999000999
APOH	0.00799200799200799
APOL1	0.000999000999000999
APOL4	0.000999000999000999
APOM	0.330669330669331
APOO	0.000999000999000999
APP	0.000999000999000999
ARSI	0.000999000999000999
ARSJ	0.038961038961039
ART4	0.000999000999000999
ARTN	0.000999000999000999
ASPN	0.000999000999000999
AZGP1	0.563436563436563
B3GAT1	0.000999000999000999
BCAN	0.000999000999000999
BCHE	0.000999000999000999
BDNF	0.000999000999000999
BGLAP	0.000999000999000999
BGN	0.000999000999000999
BLTP2	0.000999000999000999
BMP1	0.000999000999000999
BMP2	0.000999000999000999
BMP3	0.016983016983017
BMP4	0.000999000999000999
BMP5	0.000999000999000999
BMP6	0.174825174825175
BMP7	0.000999000999000999
BMP8A	0.002997002997003
BMP8B	0.000999000999000999
BMPER	0.373626373626374
BPI	0.000999000999000999
BPIFA1	0.000999000999000999
BPIFB1	0.000999000999000999
BPIFB2	0.0859140859140859
BPIFC	0.002997002997003
BTBD17	0.000999000999000999
BTC	0.000999000999000999
BTD	0.000999000999000999
C10orf95	0.203796203796204
C14orf93	0.000999000999000999
C15orf61	0.000999000999000999
C16orf89	0.000999000999000999
C18orf54	0.000999000999000999
C1orf54	0.000999000999000999
C1orf56	0.000999000999000999
C1QA	0.000999000999000999
C1QB	0.000999000999000999
C1QBP	0.000999000999000999
C1QC	0.000999000999000999
C1QL1	0.013986013986014
C1QL2	0.027972027972028
C1QTNF1	0.000999000999000999
C1QTNF2	0.000999000999000999
C1QTNF3	0.000999000999000999
C1QTNF4	0.0779220779220779
C1QTNF5	0.000999000999000999
C1QTNF6	0.000999000999000999
C1QTNF7	0.413586413586414
C1RL	0.000999000999000999
C1S	0.000999000999000999
C2	0.000999000999000999
C22orf15	0.000999000999000999
C2orf69	0.000999000999000999
C3	0.000999000999000999
C3orf33	0.000999000999000999
C4A	0.000999000999000999
C4B	0.000999000999000999
C4BPA	0.000999000999000999
C4BPB	0.000999000999000999
C5	0.000999000999000999
C5orf46	0.000999000999000999
C6	0.000999000999000999
C6orf120	0.002997002997003
C6orf15	0.330669330669331
C7	0.000999000999000999
C8A	0.000999000999000999
C8B	0.000999000999000999
C8G	0.000999000999000999
C9	0.000999000999000999
CA10	0.0839160839160839
CA11	0.664335664335664
CA6	0.032967032967033
CAMP	0.000999000999000999
CARTPT	0.00999000999000999
CATSPERG	0.000999000999000999
CBLN1	0.13986013986014
CBLN3	0.000999000999000999
CBLN4	0.142857142857143
CCBE1	0.000999000999000999
CCDC126	0.000999000999000999
CCDC3	0.013986013986014
CCDC80	0.000999000999000999
CCL1	0.000999000999000999
CCL11	0.000999000999000999
CCL13	0.000999000999000999
CCL14	0.000999000999000999
CCL15	0.000999000999000999
CCL16	0.000999000999000999
CCL17	0.000999000999000999
