Diff
A1BG	6.2682916201329e-05
A2M	4.37475006321199e-05
A2ML1	9.8457346602004e-05
ABHD15	0.000126044205837848
ABI3BP	4.09542876537986e-05
ABO	0.000116706036709752
ACAN	8.76645056145081e-05
ACE	8.94996424370753e-05
ACE2	0.000116606499719296
ACP3	0.000114758110591514
ACP7	0.00011120219261419
ACRBP	0.000127124684556956
ADA2	5.38156440510774e-05
ADAM12	4.66399413106463e-05
ADAM23	5.80326839961517e-05
ADAM28	7.72593953378667e-05
ADAM9	9.34704032610482e-05
ADAMDEC1	7.29086977611793e-05
ADAMTS1	5.48230104452799e-05
ADAMTS10	4.25450760819884e-05
ADAMTS12	4.92191502044231e-05
ADAMTS13	0.000109190985855004
ADAMTS14	6.46357614075783e-05
ADAMTS15	8.9966243644075e-05
ADAMTS16	6.69305189412214e-05
ADAMTS2	3.61761868321555e-05
ADAMTS3	9.82016017675679e-05
ADAMTS4	5.58036349458652e-05
ADAMTS5	4.97007200268557e-05
ADAMTS6	6.47074476950884e-05
ADAMTS7	5.81868855895389e-05
ADAMTS8	8.01291402731577e-05
ADAMTS9	6.60249304697961e-05
ADAMTSL1	4.65640489637239e-05
ADAMTSL2	5.58952394315032e-05
ADAMTSL3	6.45246801428652e-05
ADAMTSL4	5.24129130179118e-05
ADAMTSL5	0.000116863670259988
ADCYAP1	6.64894753697025e-05
ADIPOQ	0.000103550349281409
ADM	0.000117206766102307
ADM5	0.000137716816065377
AEBP1	3.6608749650493e-05
AFM	6.96040251929696e-05
AFP	0.000108727647035144
AGGF1	0.000114480745119609
AGRP	0.000130984473513261
AGT	6.79156663256074e-05
AHSG	7.90305177337224e-05
AIMP1	6.39577748295477e-05
AKR1B10	8.70173444543564e-05
ALB	7.07307268000396e-05
ALCAM	0.000146789378952775
ALKAL2	0.000109234217282554
AMBP	6.74311590789632e-05
AMH	0.000132967664107361
AMTN	0.000130683154421796
AMY2A	0.000110074978266267
AMY2B	8.70805031792124e-05
ANG	7.72570656826584e-05
ANGPT1	5.54184749929462e-05
ANGPT2	9.83179955588674e-05
ANGPT4	0.000132347854952542
ANGPTL1	5.48920671296216e-05
ANGPTL2	3.17895255394814e-05
ANGPTL3	7.01822829497519e-05
ANGPTL4	0.000103389488754359
ANGPTL6	7.69200652486069e-05
ANGPTL7	0.00014198052168265
ANGPTL8	7.70770640143611e-05
ANKDD1A	5.53069518931409e-05
ANOS1	6.12926215604835e-05
ANXA1	5.40515526897853e-05
ANXA2	6.91484961064184e-05
AOAH	5.47942817326233e-05
AOC1	8.67764322165329e-05
AOC3	4.55450866341e-05
APCS	9.34891072629416e-05
APELA	0.000119636931745688
APLN	0.000108640794526817
APOA1	7.31284190920309e-05
APOA2	7.88223127438775e-05
APOA4	9.42795029113992e-05
APOA5	6.92619073038034e-05
APOB	8.03047988365373e-05
APOC1	8.37541034447262e-05
APOC2	8.8513280988335e-05
APOC3	7.04845591012074e-05
APOC4	7.27015380344193e-05
APOD	6.1240709194728e-05
APOE	6.75035626688628e-05
APOF	7.01311210949711e-05
APOH	6.9849087076431e-05
APOL1	6.50114838071389e-05
APOL4	8.0497238411558e-05
APOM	8.00250003892955e-05
APOO	6.23787914254878e-05
APP	0.00010216747925435
ARSI	6.49227410681927e-05
ARSJ	0.000112473544944622
ART4	6.25613180667367e-05
ARTN	9.64140299651105e-05
ASPN	4.19668596285826e-05
AZGP1	6.49104605611676e-05
B3GAT1	0.000125128437759822
BCAN	0.000122202789932867
BCHE	7.60782864526512e-05
BDNF	0.000114072307845158
BGLAP	0.000155140945559508
BGN	3.69040256909508e-05
BLTP2	0.000126421482766943
BMP1	4.53865794307271e-05
BMP2	0.000100873495266359
BMP3	0.000102761926795608
BMP4	6.75553346877799e-05
BMP5	0.000104608917778118
BMP6	7.80933575623386e-05
BMP7	9.70629951404653e-05
BMP8A	7.56987626918592e-05
BMP8B	0.000122573391978867
BMPER	7.04823277798647e-05
BPI	0.000158322204269497
BPIFA1	0.000144098121037337
BPIFB1	0.000116303319859584
BPIFB2	0.000152552328790771
BPIFC	0.00011213567765229
BTBD17	0.000113339683021894
BTC	0.000132330129371888
BTD	0.000115931944443796
C10orf95	0.000124984251657478
C14orf93	0.000126663205228299
C15orf61	6.97129195737767e-05
C16orf89	8.1917794893602e-05
C18orf54	0.000142993699204121
C1orf54	5.3200759603604e-05
C1orf56	9.12147108987448e-05
C1QA	5.35006463651208e-05
C1QB	5.76502723794602e-05
C1QBP	7.53456528834737e-05
C1QC	5.56173287900839e-05
C1QL1	0.00012097832100071
C1QL2	0.000162220197985267
C1QTNF1	3.78413614905763e-05
C1QTNF2	6.44210729876934e-05
C1QTNF3	7.47482718681792e-05
C1QTNF4	9.95668599688167e-05
C1QTNF5	7.03039416946772e-05
C1QTNF6	5.13720594726601e-05
C1QTNF7	5.43981786306747e-05
C1RL	9.27601499893606e-05
C1S	3.22957022556152e-05
C2	5.41266690481679e-05
C22orf15	0.000148841433270981
C2orf69	9.77638133710596e-05
C3	4.62895590062333e-05
C3orf33	0.000103004416254073
C4A	7.71694555091237e-05
C4B	7.05599957005277e-05
C4BPA	7.83522823271659e-05
C4BPB	8.69712374822742e-05
C5	0.00011128668689839
C5orf46	8.07990625922579e-05
C6	6.64268221711366e-05
C6orf120	0.00014595056048874
C6orf15	0.000120805817254507
C7	4.74418394060696e-05
C8A	6.87315465985357e-05
C8B	6.70027614863602e-05
C8G	8.08221020337052e-05
C9	8.3674831718043e-05
CA10	0.00012661362009277
CA11	0.000128900720396409
CA6	0.000138938951310681
CAMP	0.000113703367969817
CARTPT	0.000141101928784154
CATSPERG	0.000110403203330045
CBLN1	0.000103071941588207
CBLN3	8.31605531708378e-05
CBLN4	8.52450848784816e-05
CCBE1	8.32695836677214e-05
CCDC126	9.37443870840271e-05
CCDC3	4.76241840987281e-05
CCDC80	3.51108983257496e-05
CCL1	0.000131369725766801
CCL11	5.32643418687527e-05
CCL13	6.81614549047565e-05
CCL14	5.37342842394975e-05
CCL15	6.70675655523741e-05
CCL16	7.63189649926316e-05
CCL17	9.18251947632774e-05
CCL18	7.50903641010878e-05
CCL19	7.33252552034514e-05
CCL2	4.7541212244032e-05
CCL20	9.25332137775884e-05
CCL21	5.0752759172091e-05
CCL22	8.53844163958891e-05
CCL23	8.95726135656545e-05
CCL24	0.000118449346521589
CCL26	9.39380612912648e-05
CCL28	9.59672601489718e-05
CCL3	7.73189540517196e-05
CCL4	6.66437286266476e-05
CCL4L2	7.35440419183438e-05
CCL5	5.89012131138527e-05
CCL7	9.49494624223965e-05
CCL8	0.000101223775549274
CCN1	4.2389253706807e-05
CCN2	3.8259194758394e-05
CCN3	7.56672430424029e-05
CCN4	4.35524671910014e-05
CCN5	4.58144994569408e-05
CD40LG	8.95905372219603e-05
CD55	9.3344735054973e-05
CD5L	8.9618988569805e-05
CDNF	0.000136078727321053
CDSN	0.000102762601657707
CEL	9.58135274339343e-05
CELA2A	0.000108629021318336
CELA2B	0.000104192830491072
CELA3A	0.000105485585924593
CELA3B	0.00010882605973818
CEMIP	5.92702016061005e-05
CES4A	0.000122567595828073
CETP	8.24605181422876e-05
CFB	8.89273798075459e-05
CFD	5.25702250872153e-05
CFH	3.32534870161817e-05
CFHR1	7.1660812210515e-05
CFHR2	6.74514113935125e-05
CFHR3	7.09927457305311e-05
CFHR4	7.25547589106833e-05
CFHR5	7.32354261486324e-05
CFI	6.69491664587199e-05
CFP	7.10218874718629e-05
CGREF1	8.10000543125119e-05
CHAD	7.751275061706e-05
CHADL	0.000114365028913712
CHI3L1	7.32891849909594e-05
CHI3L2	8.2779272409816e-05
CHIT1	0.000104518110180441
CHL1	6.62326991429086e-05
CHRD	3.71151748982684e-05
CHRDL1	5.0452125131011e-05
CHRDL2	5.35284725415043e-05
CHSY1	5.21930218109508e-05
CILP	4.90388680232972e-05
CILP2	7.06101128731848e-05
CKLF	8.73077915693623e-05
CLCA1	0.000124751306344227
CLCF1	0.000101031485475211
CLEC11A	4.39182892463026e-05
CLEC3B	5.5546247647791e-05
CLPS	0.000103687893562701
CLPSL1	9.1337384815156e-05
CLU	6.41803921624762e-05
CMA1	7.39133409352255e-05
CNDP1	0.000134111693993412
CNTN2	0.00015081482255373
COL10A1	6.21884047661062e-05
COL11A1	6.9423088534027e-05
COL11A2	0.00013596798069737
COL12A1	4.66381948988815e-05
COL14A1	3.30832002628614e-05
COL15A1	4.019489999935e-05
COL16A1	3.82189165954896e-05
COL17A1	8.99817112803194e-05
COL18A1	5.55122259742242e-05
COL19A1	0.000103812307089655
COL1A1	4.28591659128131e-05
COL1A2	4.23756041667803e-05
COL21A1	6.84202151381012e-05
COL22A1	0.000110064265728202
COL24A1	8.4439590939389e-05
COL26A1	0.000158234283574055
COL27A1	0.000101745962489372
COL28A1	0.000167047678352173
COL2A1	0.00013541785186522
COL3A1	4.1637004011632e-05
COL4A1	5.34613529305215e-05
COL4A2	4.7862679124005e-05
COL4A3	9.15226504673056e-05
COL4A4	7.06366018979537e-05
COL4A5	9.17514321632799e-05
COL4A6	9.94218438940415e-05
COL5A1	4.1031884009932e-05
COL5A2	4.27129805639649e-05
COL5A3	5.91060090656645e-05
COL6A1	3.25462615025317e-05
COL6A2	3.21659611221987e-05
COL6A3	3.50638373588029e-05
COL6A6	7.03564232010894e-05
COL7A1	9.18877713048877e-05
COL8A1	4.55246818429507e-05
COL8A2	5.47052087559705e-05
COL9A1	0.000128545096548695
COL9A2	0.000108591358151093
COL9A3	0.000140847993175731
COLEC10	9.9908898361843e-05
COLEC11	6.86162130296618e-05
COLQ	0.000101562716520021
COMP	5.43735001614173e-05
COPA	9.73195390231173e-05
CP	9.41439116361729e-05
CPA1	0.0001046608548055
CPA2	0.000103902090460417
CPA3	4.47429238427449e-05
CPA4	0.0001032915859476
CPA6	0.000142343226470907
CPAMD8	0.000114207770869824
CPB1	0.000103803922972269
CPB2	7.08709425720602e-05
CPN1	9.09994291240835e-05
CPN2	7.42223102224105e-05
CPQ	4.64308071840972e-05
CPXM1	4.13376715842357e-05
CPXM2	3.58571906654173e-05
CPZ	6.98364340562783e-05
CR1L	9.25879334581947e-05
CREG1	9.49168145306765e-05
CREG2	0.000139958500493408
CRH	0.000154075392697628
CRHBP	8.51018819958739e-05
CRISP3	0.000130722866436214
CRISPLD1	6.41737383385314e-05
CRISPLD2	3.03070079241818e-05
CRP	0.000113345346294022
CRTAC1	7.09828031439972e-05
CRTAP	4.70400172156765e-05
CSF1	4.53730848701061e-05
CSF2	0.000121874784126957
CSF3	0.000115703915635136
CST1	0.000110634073276492
CST2	8.7031723366906e-05
CST3	6.65007774632068e-05
CST6	8.61508327020274e-05
CST7	6.30863344277144e-05
CTF1	9.17365536149962e-05
CTHRC1	4.88767388039842e-05
CTRB1	0.000105804309295255
CTRB2	0.000107274054190167
CTRC	0.000103678241689851
CTRL	9.94658829216322e-05
CTSB	6.69609546196648e-05
CTSD	8.64081110521599e-05
CUTA	5.66158700356524e-05
